
0,2019,8,16,0,0,29,'Kensington',63.0
1,2019,8,16,0,0,58,'Kensington',61.240002
2,2019,8,16,0,0,87,'Kensington',62.02
3,2019,8,16,0,46,0,'Kensington',61.060001
4,2019,8,16,0,46,29,'Kensington',59.799999
5,2019,8,16,0,46,58,'Kensington',58.200001
6,2019,8,16,0,46,87,'Kensington',60.200001
8,2019,8,16,0,92,29,'Kensington',61.619999
15,2019,8,16,1,46,0,'Kensington',59.0
16,2019,8,16,1,46,29,'Kensington',60.91
17,2019,8,16,1,46,58,'Kensington',61.82
18,2019,8,16,1,46,87,'Kensington',63.349998
36,2019,8,16,3,0,29,'Kensington',58.130001
72,2019,8,16,6,0,29,'Kensington',54.150002
73,2019,8,16,6,0,58,'Kensington',54.91
107,2019,8,16,9,0,0,'Kensington',59.299999
108,2019,8,16,9,0,29,'Kensington',61.060001
109,2019,8,16,9,0,58,'Kensington',60.84
110,2019,8,16,9,0,87,'Kensington',59.259998
111,2019,8,16,9,46,0,'Kensington',60.439999
112,2019,8,16,9,46,29,'Kensington',60.950001
113,2019,8,16,9,46,58,'Kensington',62.57
114,2019,8,16,9,46,87,'Kensington',60.790001
115,2019,8,16,9,92,0,'Kensington',59.349998
116,2019,8,16,9,92,29,'Kensington',59.799999
119,2019,8,16,10,0,0,'Kensington',57.310001
120,2019,8,16,10,0,29,'Kensington',59.259998
121,2019,8,16,10,0,58,'Kensington',61.259998
122,2019,8,16,10,0,87,'Kensington',61.150002
131,2019,8,16,11,0,0,'Kensington',66.080002
132,2019,8,16,11,0,29,'Kensington',64.879997
133,2019,8,16,11,0,58,'Kensington',64.970001
134,2019,8,16,11,0,87,'Kensington',66.970001
135,2019,8,16,11,46,0,'Kensington',65.480003
136,2019,8,16,11,46,29,'Kensington',65.989998
137,2019,8,16,11,46,58,'Kensington',67.059998
138,2019,8,16,11,46,87,'Kensington',65.730003
157,2019,8,16,13,0,58,'Kensington',62.700001
158,2019,8,16,13,0,87,'Kensington',64.300003
159,2019,8,16,13,46,0,'Kensington',63.040001
194,2019,8,16,16,0,87,'Kensington',64.459999
215,2019,8,16,18,0,0,'Kensington',61.599998
242,2019,8,16,20,0,87,'Kensington',63.080002
247,2019,8,16,20,92,0,'Kensington',61.950001
248,2019,8,16,20,92,29,'Kensington',60.150002
249,2019,8,16,20,92,58,'Kensington',58.349998
250,2019,8,16,20,92,87,'Kensington',59.200001
263,2019,8,16,22,0,0,'Kensington',62.099998
264,2019,8,16,22,0,29,'Kensington',61.900002
265,2019,8,16,22,0,58,'Kensington',63.57
266,2019,8,16,22,0,87,'Kensington',63.950001
267,2019,8,16,22,46,0,'Kensington',62.150002
268,2019,8,16,22,46,29,'Kensington',64.0
269,2019,8,16,22,46,58,'Kensington',65.349998
270,2019,8,16,22,46,87,'Kensington',66.620003
307,2019,8,17,0,92,0,'Kensington',77.279999
384,2019,8,17,7,0,29,'Kensington',68.169998
447,2019,8,17,12,46,0,'Kensington',55.439999
452,2019,8,17,12,92,29,'Kensington',49.349998
468,2019,8,17,14,0,29,'Kensington',56.299999
487,2019,8,17,15,92,0,'Kensington',53.599998
492,2019,8,17,16,0,29,'Kensington',56.099998
496,2019,8,17,16,46,29,'Kensington',53.509998
497,2019,8,17,16,46,58,'Kensington',54.099998
514,2019,8,17,17,92,87,'Kensington',51.080002
519,2019,8,17,18,46,0,'Kensington',54.310001
528,2019,8,17,19,0,29,'Kensington',55.400002
529,2019,8,17,19,0,58,'Kensington',56.599998
532,2019,8,17,19,46,29,'Kensington',56.330002
548,2019,8,17,20,92,29,'Kensington',56.599998
549,2019,8,17,20,92,58,'Kensington',57.900002
571,2019,8,17,22,92,0,'Kensington',61.990002
583,2019,8,17,23,92,0,'Kensington',67.199997
584,2019,8,17,23,92,29,'Kensington',68.709999
608,2019,8,18,0,92,29,'Kensington',56.080002
616,2019,8,18,1,46,29,'Kensington',54.189999
617,2019,8,18,1,46,58,'Kensington',53.389999
720,2019,8,18,10,0,29,'Kensington',38.799999
721,2019,8,18,10,0,58,'Kensington',40.419998
727,2019,8,18,10,92,0,'Kensington',37.549999
733,2019,8,18,11,0,58,'Kensington',40.279999
750,2019,8,18,12,46,87,'Kensington',41.860001
755,2019,8,18,13,0,0,'Kensington',41.5
756,2019,8,18,13,0,29,'Kensington',42.799999
757,2019,8,18,13,0,58,'Kensington',43.0
758,2019,8,18,13,0,87,'Kensington',42.73
769,2019,8,18,14,0,58,'Kensington',35.330002
793,2019,8,18,16,0,58,'Kensington',37.330002
794,2019,8,18,16,0,87,'Kensington',35.66
843,2019,8,18,20,46,0,'Kensington',33.950001
852,2019,8,18,21,0,29,'Kensington',30.309999
859,2019,8,18,21,92,0,'Kensington',29.950001
861,2019,8,18,21,92,58,'Kensington',29.66
931,2019,8,19,2,92,0,'Kensington',27.33
1032,2019,8,19,11,0,29,'Kensington',16.299999
1033,2019,8,19,11,0,58,'Kensington',15.55
1047,2019,8,19,12,46,0,'Kensington',11.62
1048,2019,8,19,12,46,29,'Kensington',12.55
1049,2019,8,19,12,46,58,'Kensington',11.35
1050,2019,8,19,12,46,87,'Kensington',12.19
1063,2019,8,19,13,92,0,'Kensington',13.77
1064,2019,8,19,13,92,29,'Kensington',11.99
1065,2019,8,19,13,92,58,'Kensington',10.02
1066,2019,8,19,13,92,87,'Kensington',8.02
1067,2019,8,19,14,0,0,'Kensington',9.7
1068,2019,8,19,14,0,29,'Kensington',10.2
1069,2019,8,19,14,0,58,'Kensington',11.5
1070,2019,8,19,14,0,87,'Kensington',13.4
1080,2019,8,19,15,0,29,'Kensington',10.17
1099,2019,8,19,16,92,0,'Kensington',12.59
1105,2019,8,19,17,0,58,'Kensington',15.7
1106,2019,8,19,17,0,87,'Kensington',13.77
1107,2019,8,19,17,46,0,'Kensington',13.62
1116,2019,8,19,18,0,29,'Kensington',16.299999
1117,2019,8,19,18,0,58,'Kensington',16.299999
1135,2019,8,19,19,92,0,'Kensington',22.280001
1171,2019,8,19,22,92,0,'Kensington',18.99
1179,2019,8,19,23,46,0,'Kensington',26.110001
1180,2019,8,19,23,46,29,'Kensington',25.219999
1181,2019,8,19,23,46,58,'Kensington',26.639999
1182,2019,8,19,23,46,87,'Kensington',27.790001
1183,2019,8,19,23,92,0,'Kensington',27.99
1191,2019,8,19,24,46,0,'Kensington',24.530001
1196,2019,8,19,24,92,29,'Kensington',23.77
1197,2019,8,19,24,92,58,'Kensington',25.530001
1208,2019,8,20,0,92,29,'Kensington',20.93
1224,2019,8,20,2,0,29,'Kensington',12.33
1228,2019,8,20,2,46,29,'Kensington',14.11
1260,2019,8,20,5,0,29,'Kensington',13.66
1271,2019,8,20,6,0,0,'Kensington',10.66
1276,2019,8,20,6,46,29,'Kensington',15.4
1284,2019,8,20,7,0,29,'Kensington',15.55
1285,2019,8,20,7,0,58,'Kensington',13.79
1292,2019,8,20,7,92,29,'Kensington',13.79
1293,2019,8,20,7,92,58,'Kensington',15.46
1296,2019,8,20,8,0,29,'Kensington',17.440001
1297,2019,8,20,8,0,58,'Kensington',15.48
1301,2019,8,20,8,46,58,'Kensington',14.44
1302,2019,8,20,8,46,87,'Kensington',14.4
1304,2019,8,20,8,92,29,'Kensington',13.4
1305,2019,8,20,8,92,58,'Kensington',13.79
1344,2019,8,20,12,0,29,'Kensington',17.17
1354,2019,8,20,12,92,87,'Kensington',21.24
1365,2019,8,20,13,92,58,'Kensington',25.02
1366,2019,8,20,13,92,87,'Kensington',26.08
1369,2019,8,20,14,0,58,'Kensington',28.370001
1374,2019,8,20,14,46,87,'Kensington',26.370001
1382,2019,8,20,15,0,87,'Kensington',18.99
1383,2019,8,20,15,46,0,'Kensington',18.549999
1384,2019,8,20,15,46,29,'Kensington',20.08
1390,2019,8,20,15,92,87,'Kensington',20.549999
1419,2019,8,20,18,46,0,'Kensington',13.86
1436,2019,8,20,19,92,29,'Kensington',19.99
1465,2019,8,20,22,0,58,'Kensington',16.48
1486,2019,8,20,23,92,87,'Kensington',11.68
1499,2019,8,21,0,0,0,'Kensington',11.42
1500,2019,8,21,0,0,29,'Kensington',9.7
1501,2019,8,21,0,0,58,'Kensington',8.66
1502,2019,8,21,0,0,87,'Kensington',10.64
1503,2019,8,21,0,46,0,'Kensington',11.28
1504,2019,8,21,0,46,29,'Kensington',10.33
1505,2019,8,21,0,46,58,'Kensington',10.11
1506,2019,8,21,0,46,87,'Kensington',9.22
1508,2019,8,21,0,92,29,'Kensington',8.4
1509,2019,8,21,0,92,58,'Kensington',8.08
1515,2019,8,21,1,46,0,'Kensington',11.44
1516,2019,8,21,1,46,29,'Kensington',11.84
1517,2019,8,21,1,46,58,'Kensington',10.22
1518,2019,8,21,1,46,87,'Kensington',8.42
1532,2019,8,21,2,92,29,'Kensington',9.79
1543,2019,8,21,3,92,0,'Kensington',14.0
1575,2019,8,21,6,46,0,'Kensington',10.53
1585,2019,8,21,7,0,58,'Kensington',10.7
1604,2019,8,21,8,92,29,'Kensington',9.2
1605,2019,8,21,8,92,58,'Kensington',10.02
1616,2019,8,21,9,92,29,'Kensington',5.22
1617,2019,8,21,9,92,58,'Kensington',4.55
1619,2019,8,21,10,0,0,'Kensington',6.7
1620,2019,8,21,10,0,29,'Kensington',6.44
1621,2019,8,21,10,0,58,'Kensington',5.62
1622,2019,8,21,10,0,87,'Kensington',5.13
1631,2019,8,21,11,0,0,'Kensington',5.37
1632,2019,8,21,11,0,29,'Kensington',7.26
1633,2019,8,21,11,0,58,'Kensington',8.19
1634,2019,8,21,11,0,87,'Kensington',7.08
1635,2019,8,21,11,46,0,'Kensington',8.04
1636,2019,8,21,11,46,29,'Kensington',9.28
1637,2019,8,21,11,46,58,'Kensington',7.95
1638,2019,8,21,11,46,87,'Kensington',8.1
1657,2019,8,21,13,0,58,'Kensington',9.86
1658,2019,8,21,13,0,87,'Kensington',11.84
1687,2019,8,21,15,92,0,'Kensington',11.51
1688,2019,8,21,15,92,29,'Kensington',11.33
1689,2019,8,21,15,92,58,'Kensington',9.55
1690,2019,8,21,15,92,87,'Kensington',9.3
1694,2019,8,21,16,0,87,'Kensington',7.91
1742,2019,8,21,20,0,87,'Kensington',11.8
