
0,2019,8,16,0,0,29,'Kensington',36.549999
1,2019,8,16,0,0,58,'Kensington',35.02
2,2019,8,16,0,0,87,'Kensington',35.439999
7,2019,8,16,0,46,0,'Kensington',36.84
8,2019,8,16,0,46,29,'Kensington',35.369999
9,2019,8,16,0,46,58,'Kensington',35.77
10,2019,8,16,0,46,87,'Kensington',36.310001
31,2019,8,16,22,0,0,'Kensington',27.389999
32,2019,8,16,22,0,29,'Kensington',28.59
33,2019,8,16,22,0,58,'Kensington',29.309999
34,2019,8,16,22,0,87,'Kensington',30.299999
39,2019,8,16,22,46,0,'Kensington',31.709999
40,2019,8,16,22,46,29,'Kensington',30.389999
41,2019,8,16,22,46,58,'Kensington',30.110001
42,2019,8,16,22,46,87,'Kensington',28.219999
59,2019,8,16,33,69,0,'Kensington',30.33
63,2019,8,21,0,0,0,'Kensington',31.370001
64,2019,8,21,0,0,29,'Kensington',29.42
65,2019,8,21,0,0,58,'Kensington',31.190001
66,2019,8,21,0,0,87,'Kensington',29.75
71,2019,8,21,0,46,0,'Kensington',29.91
72,2019,8,21,0,46,29,'Kensington',31.040001
73,2019,8,21,0,46,58,'Kensington',31.110001
74,2019,8,21,0,46,87,'Kensington',31.219999
86,2019,8,21,11,23,87,'Kensington',35.619999
95,2019,8,21,22,0,0,'Kensington',35.040001
96,2019,8,21,22,0,29,'Kensington',33.349998
97,2019,8,21,22,0,58,'Kensington',33.389999
98,2019,8,21,22,0,87,'Kensington',32.189999
103,2019,8,21,22,46,0,'Kensington',33.84
104,2019,8,21,22,46,29,'Kensington',34.439999
105,2019,8,21,22,46,58,'Kensington',33.77
106,2019,8,21,22,46,87,'Kensington',34.48
123,2019,8,21,33,69,0,'Kensington',38.130001
127,2019,8,26,0,0,0,'Kensington',37.150002
128,2019,8,26,0,0,29,'Kensington',36.709999
129,2019,8,26,0,0,58,'Kensington',37.700001
130,2019,8,26,0,0,87,'Kensington',38.349998
135,2019,8,26,0,46,0,'Kensington',37.419998
136,2019,8,26,0,46,29,'Kensington',38.220001
137,2019,8,26,0,46,58,'Kensington',37.310001
138,2019,8,26,0,46,87,'Kensington',39.189999
159,2019,8,26,22,0,0,'Kensington',36.77
160,2019,8,26,22,0,29,'Kensington',36.150002
161,2019,8,26,22,0,58,'Kensington',37.77
162,2019,8,26,22,0,87,'Kensington',36.880001
167,2019,8,26,22,46,0,'Kensington',34.549999
168,2019,8,26,22,46,29,'Kensington',33.619999
169,2019,8,26,22,46,58,'Kensington',32.02
170,2019,8,26,22,46,87,'Kensington',33.389999
187,2019,8,26,33,69,0,'Kensington',25.309999
191,2019,8,31,0,0,0,'Kensington',23.26
192,2019,8,31,0,0,29,'Kensington',24.700001
193,2019,8,31,0,0,58,'Kensington',22.879999
194,2019,8,31,0,0,87,'Kensington',23.110001
196,2019,8,31,0,23,29,'Kensington',23.110001
197,2019,8,31,0,23,58,'Kensington',21.620001
199,2019,8,31,0,46,0,'Kensington',22.1
200,2019,8,31,0,46,29,'Kensington',22.48
201,2019,8,31,0,46,58,'Kensington',21.280001
202,2019,8,31,0,46,87,'Kensington',22.6
213,2019,8,31,11,23,58,'Kensington',21.73
214,2019,8,31,11,23,87,'Kensington',21.48
223,2019,8,31,22,0,0,'Kensington',21.9
224,2019,8,31,22,0,29,'Kensington',21.17
225,2019,8,31,22,0,58,'Kensington',20.73
226,2019,8,31,22,0,87,'Kensington',21.860001
231,2019,8,31,22,46,0,'Kensington',19.42
232,2019,8,31,22,46,29,'Kensington',20.370001
233,2019,8,31,22,46,58,'Kensington',19.59
234,2019,8,31,22,46,87,'Kensington',18.84
243,2019,8,31,33,23,0,'Kensington',19.51
244,2019,8,31,33,23,29,'Kensington',18.059999
245,2019,8,31,33,23,58,'Kensington',18.4
246,2019,8,31,33,23,87,'Kensington',17.280001
251,2019,8,31,33,69,0,'Kensington',18.4
255,2019,9,1,0,0,0,'Kensington',16.440001
256,2019,9,1,0,0,29,'Kensington',17.950001
257,2019,9,1,0,0,58,'Kensington',17.75
258,2019,9,1,0,0,87,'Kensington',17.309999
263,2019,9,1,0,46,0,'Kensington',20.190001
264,2019,9,1,0,46,29,'Kensington',19.639999
265,2019,9,1,0,46,58,'Kensington',19.059999
266,2019,9,1,0,46,87,'Kensington',19.73
275,2019,9,1,11,23,0,'Kensington',24.299999
276,2019,9,1,11,23,29,'Kensington',25.799999
277,2019,9,1,11,23,58,'Kensington',24.799999
278,2019,9,1,11,23,87,'Kensington',24.950001
283,2019,9,1,11,69,0,'Kensington',23.73
287,2019,9,1,22,0,0,'Kensington',27.26
288,2019,9,1,22,0,29,'Kensington',29.17
289,2019,9,1,22,0,58,'Kensington',30.84
290,2019,9,1,22,0,87,'Kensington',32.310001
295,2019,9,1,22,46,0,'Kensington',30.459999
296,2019,9,1,22,46,29,'Kensington',30.530001
297,2019,9,1,22,46,58,'Kensington',29.700001
298,2019,9,1,22,46,87,'Kensington',30.129999
340,2019,9,6,11,23,29,'Kensington',25.639999
383,2019,9,11,0,0,0,'Kensington',19.200001
384,2019,9,11,0,0,29,'Kensington',20.969999
385,2019,9,11,0,0,58,'Kensington',21.040001
386,2019,9,11,0,0,87,'Kensington',22.48
391,2019,9,11,0,46,0,'Kensington',22.84
392,2019,9,11,0,46,29,'Kensington',24.1
393,2019,9,11,0,46,58,'Kensington',23.700001
394,2019,9,11,0,46,87,'Kensington',24.33
415,2019,9,11,22,0,0,'Kensington',19.219999
416,2019,9,11,22,0,29,'Kensington',21.040001
417,2019,9,11,22,0,58,'Kensington',21.620001
418,2019,9,11,22,0,87,'Kensington',22.24
423,2019,9,11,22,46,0,'Kensington',23.5
424,2019,9,11,22,46,29,'Kensington',22.66
425,2019,9,11,22,46,58,'Kensington',21.84
426,2019,9,11,22,46,87,'Kensington',19.84
452,2019,9,16,0,23,29,'Kensington',18.280001
507,2019,9,16,33,69,0,'Kensington',33.509998
511,2019,9,21,0,0,0,'Kensington',35.439999
512,2019,9,21,0,0,29,'Kensington',34.459999
513,2019,9,21,0,0,58,'Kensington',35.990002
514,2019,9,21,0,0,87,'Kensington',36.060001
519,2019,9,21,0,46,0,'Kensington',36.400002
520,2019,9,21,0,46,29,'Kensington',36.900002
521,2019,9,21,0,46,58,'Kensington',36.349998
522,2019,9,21,0,46,87,'Kensington',35.189999
543,2019,9,21,22,0,0,'Kensington',35.169998
544,2019,9,21,22,0,29,'Kensington',36.93
545,2019,9,21,22,0,58,'Kensington',36.73
546,2019,9,21,22,0,87,'Kensington',37.369999
551,2019,9,21,22,46,0,'Kensington',38.860001
552,2019,9,21,22,46,29,'Kensington',38.73
553,2019,9,21,22,46,58,'Kensington',39.040001
554,2019,9,21,22,46,87,'Kensington',37.419998
571,2019,9,21,33,69,0,'Kensington',36.110001
635,2019,9,26,33,69,0,'Kensington',31.530001
638,2019,9,26,33,69,87,'Kensington',33.599998
639,2019,9,31,0,0,0,'Kensington',32.529999
640,2019,9,31,0,0,29,'Kensington',30.549999
641,2019,9,31,0,0,58,'Kensington',30.6
642,2019,9,31,0,0,87,'Kensington',32.59
647,2019,9,31,0,46,0,'Kensington',31.370001
648,2019,9,31,0,46,29,'Kensington',29.9
649,2019,9,31,0,46,58,'Kensington',28.57
650,2019,9,31,0,46,87,'Kensington',30.15
661,2019,9,31,11,23,58,'Kensington',25.790001
662,2019,9,31,11,23,87,'Kensington',26.6
671,2019,9,31,22,0,0,'Kensington',21.6
672,2019,9,31,22,0,29,'Kensington',23.459999
673,2019,9,31,22,0,58,'Kensington',21.77
674,2019,9,31,22,0,87,'Kensington',19.91
679,2019,9,31,22,46,0,'Kensington',19.620001
680,2019,9,31,22,46,29,'Kensington',19.389999
681,2019,9,31,22,46,58,'Kensington',19.219999
682,2019,9,31,22,46,87,'Kensington',17.35
691,2019,9,31,33,23,0,'Kensington',14.62
692,2019,9,31,33,23,29,'Kensington',15.99
693,2019,9,31,33,23,58,'Kensington',15.66
694,2019,9,31,33,23,87,'Kensington',15.77
699,2019,9,31,33,69,0,'Kensington',20.110001
703,2019,10,1,0,0,0,'Kensington',17.219999
704,2019,10,1,0,0,29,'Kensington',15.99
705,2019,10,1,0,0,58,'Kensington',16.9
706,2019,10,1,0,0,87,'Kensington',17.42
711,2019,10,1,0,46,0,'Kensington',19.059999
712,2019,10,1,0,46,29,'Kensington',18.15
713,2019,10,1,0,46,58,'Kensington',16.48
714,2019,10,1,0,46,87,'Kensington',17.799999
731,2019,10,1,11,69,0,'Kensington',13.06
732,2019,10,1,11,69,29,'Kensington',14.66
733,2019,10,1,11,69,58,'Kensington',15.53
734,2019,10,1,11,69,87,'Kensington',14.8
735,2019,10,1,22,0,0,'Kensington',15.42
736,2019,10,1,22,0,29,'Kensington',14.11
737,2019,10,1,22,0,58,'Kensington',12.82
738,2019,10,1,22,0,87,'Kensington',12.15
743,2019,10,1,22,46,0,'Kensington',15.22
744,2019,10,1,22,46,29,'Kensington',13.77
745,2019,10,1,22,46,58,'Kensington',15.66
746,2019,10,1,22,46,87,'Kensington',14.44
763,2019,10,1,33,69,0,'Kensington',18.129999
764,2019,10,1,33,69,29,'Kensington',16.93
765,2019,10,1,33,69,58,'Kensington',15.79
766,2019,10,1,33,69,87,'Kensington',16.219999
777,2019,10,6,0,46,58,'Kensington',9.15
778,2019,10,6,0,46,87,'Kensington',9.64
827,2019,10,6,33,69,0,'Kensington',18.33
831,2019,10,11,0,0,0,'Kensington',20.5
832,2019,10,11,0,0,29,'Kensington',20.129999
833,2019,10,11,0,0,58,'Kensington',21.57
834,2019,10,11,0,0,87,'Kensington',21.33
839,2019,10,11,0,46,0,'Kensington',21.299999
840,2019,10,11,0,46,29,'Kensington',22.17
841,2019,10,11,0,46,58,'Kensington',21.280001
842,2019,10,11,0,46,87,'Kensington',22.48
863,2019,10,11,22,0,0,'Kensington',24.24
864,2019,10,11,22,0,29,'Kensington',24.459999
865,2019,10,11,22,0,58,'Kensington',23.84
866,2019,10,11,22,0,87,'Kensington',24.530001
871,2019,10,11,22,46,0,'Kensington',21.17
872,2019,10,11,22,46,29,'Kensington',20.950001
873,2019,10,11,22,46,58,'Kensington',22.08
874,2019,10,11,22,46,87,'Kensington',24.040001
959,2019,10,21,0,0,0,'Kensington',26.129999
960,2019,10,21,0,0,29,'Kensington',25.68
961,2019,10,21,0,0,58,'Kensington',26.280001
962,2019,10,21,0,0,87,'Kensington',25.91
967,2019,10,21,0,46,0,'Kensington',24.620001
968,2019,10,21,0,46,29,'Kensington',26.48
969,2019,10,21,0,46,58,'Kensington',25.440001
970,2019,10,21,0,46,87,'Kensington',24.700001
991,2019,10,21,22,0,0,'Kensington',16.91
992,2019,10,21,22,0,29,'Kensington',18.77
993,2019,10,21,22,0,58,'Kensington',20.549999
994,2019,10,21,22,0,87,'Kensington',21.57
999,2019,10,21,22,46,0,'Kensington',21.1
1000,2019,10,21,22,46,29,'Kensington',22.110001
1001,2019,10,21,22,46,58,'Kensington',23.190001
1002,2019,10,21,22,46,87,'Kensington',24.4
1087,2019,10,31,0,0,0,'Kensington',29.84
1088,2019,10,31,0,0,29,'Kensington',31.129999
1089,2019,10,31,0,0,58,'Kensington',29.15
1090,2019,10,31,0,0,87,'Kensington',29.6
1092,2019,10,31,0,23,29,'Kensington',28.370001
1093,2019,10,31,0,23,58,'Kensington',28.700001
1095,2019,10,31,0,46,0,'Kensington',30.459999
1096,2019,10,31,0,46,29,'Kensington',31.66
1097,2019,10,31,0,46,58,'Kensington',32.189999
1098,2019,10,31,0,46,87,'Kensington',33.240002
1119,2019,10,31,22,0,0,'Kensington',32.639999
1120,2019,10,31,22,0,29,'Kensington',34.310001
1121,2019,10,31,22,0,58,'Kensington',33.57
1122,2019,10,31,22,0,87,'Kensington',32.509998
1127,2019,10,31,22,46,0,'Kensington',33.91
1128,2019,10,31,22,46,29,'Kensington',32.389999
1129,2019,10,31,22,46,58,'Kensington',33.950001
1130,2019,10,31,22,46,87,'Kensington',35.73
1151,2019,11,1,0,0,0,'Kensington',34.439999
1152,2019,11,1,0,0,29,'Kensington',32.880001
1153,2019,11,1,0,0,58,'Kensington',33.700001
1154,2019,11,1,0,0,87,'Kensington',32.459999
1159,2019,11,1,0,46,0,'Kensington',37.189999
1160,2019,11,1,0,46,29,'Kensington',35.48
1161,2019,11,1,0,46,58,'Kensington',35.84
1162,2019,11,1,0,46,87,'Kensington',34.91
1179,2019,11,1,11,69,0,'Kensington',29.440001
1180,2019,11,1,11,69,29,'Kensington',28.790001
1181,2019,11,1,11,69,58,'Kensington',30.59
1182,2019,11,1,11,69,87,'Kensington',30.35
1183,2019,11,1,22,0,0,'Kensington',28.799999
1184,2019,11,1,22,0,29,'Kensington',28.59
1185,2019,11,1,22,0,58,'Kensington',28.5
1186,2019,11,1,22,0,87,'Kensington',29.709999
1191,2019,11,1,22,46,0,'Kensington',29.15
1192,2019,11,1,22,46,29,'Kensington',29.129999
1193,2019,11,1,22,46,58,'Kensington',29.879999
1194,2019,11,1,22,46,87,'Kensington',28.700001
1211,2019,11,1,33,69,0,'Kensington',28.110001
1212,2019,11,1,33,69,29,'Kensington',26.66
1213,2019,11,1,33,69,58,'Kensington',25.040001
1214,2019,11,1,33,69,87,'Kensington',24.57
1225,2019,11,6,0,46,58,'Kensington',20.84
1226,2019,11,6,0,46,87,'Kensington',19.08
1275,2019,11,6,33,69,0,'Kensington',13.1
1279,2019,11,11,0,0,0,'Kensington',15.39
1280,2019,11,11,0,0,29,'Kensington',13.73
1281,2019,11,11,0,0,58,'Kensington',12.62
1282,2019,11,11,0,0,87,'Kensington',10.8
1287,2019,11,11,0,46,0,'Kensington',17.129999
1288,2019,11,11,0,46,29,'Kensington',19.1
1289,2019,11,11,0,46,58,'Kensington',18.620001
1290,2019,11,11,0,46,87,'Kensington',18.42
1311,2019,11,11,22,0,0,'Kensington',11.7
1312,2019,11,11,22,0,29,'Kensington',11.5
1313,2019,11,11,22,0,58,'Kensington',10.5
1314,2019,11,11,22,0,87,'Kensington',10.59
1319,2019,11,11,22,46,0,'Kensington',10.39
1320,2019,11,11,22,46,29,'Kensington',10.24
1321,2019,11,11,22,46,58,'Kensington',10.5
1322,2019,11,11,22,46,87,'Kensington',10.08
1407,2019,11,21,0,0,0,'Kensington',9.64
1408,2019,11,21,0,0,29,'Kensington',10.91
1409,2019,11,21,0,0,58,'Kensington',12.35
1410,2019,11,21,0,0,87,'Kensington',12.73
1415,2019,11,21,0,46,0,'Kensington',14.35
1416,2019,11,21,0,46,29,'Kensington',16.309999
1417,2019,11,21,0,46,58,'Kensington',17.99
1418,2019,11,21,0,46,87,'Kensington',16.459999
1439,2019,11,21,22,0,0,'Kensington',12.68
1440,2019,11,21,22,0,29,'Kensington',14.28
1441,2019,11,21,22,0,58,'Kensington',15.13
1442,2019,11,21,22,0,87,'Kensington',16.549999
1447,2019,11,21,22,46,0,'Kensington',20.879999
1448,2019,11,21,22,46,29,'Kensington',21.4
1449,2019,11,21,22,46,58,'Kensington',21.02
1450,2019,11,21,22,46,87,'Kensington',20.950001
1535,2019,11,31,0,0,0,'Kensington',22.309999
1536,2019,11,31,0,0,29,'Kensington',21.57
1537,2019,11,31,0,0,58,'Kensington',22.059999
1538,2019,11,31,0,0,87,'Kensington',23.370001
